31	 a	7.136986301369863,23.0,24.424657534246574,20.63013698630137,2.4452054794520546,15.219178082191782,13.308219178082192,9.547945205479452,29.89041095890411,10.623287671232877,2.767123287671233,14.36986301369863,21.075342465753426,29.95205479452055,7.075342465753424,22.034246575342465,20.80821917808219,13.73972602739726,29.938356164383563,6.36986301369863,20.102739726027398,29.684931506849313,23.041095890410958,27.15753424657534,28.17808219178082,10.568493150684931,11.178082191780822,9.17123287671233,11.280821917808218,11.280821917808218,13.253424657534246,15.13013698630137,15.17123287671233,15.123287671232877,11.965753424657533,8.061643835616438,8.636986301369863,8.198630136986301,8.732876712328768,11.842465753424657,12.76027397260274,12.821917808219178,12.719178082191782,12.808219178082192,12.821917808219178,0.0,0.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,5.0
32	 r	10.509803921568627,19.57843137254902,13.647058823529411,13.715686274509803,25.41176470588235,8.754901960784315,23.61764705882353,21.627450980392158,10.990196078431373,15.127450980392156,4.696078431372549,23.88235294117647,18.176470588235293,0.7450980392156863,0.2549019607843137,7.509803921568627,23.980392156862745,19.470588235294116,0.9117647058823529,0.0,16.254901960784313,23.480392156862745,23.441176470588236,12.019607843137255,0.0,7.392156862745098,7.254901960784314,5.509803921568627,6.705882352941177,7.53921568627451,12.264705882352942,13.068627450980392,13.029411764705882,12.480392156862745,12.990196078431373,11.862745098039216,11.784313725490197,1.9607843137254901,2.5686274509803924,5.176470588235294,14.666666666666666,14.882352941176471,14.882352941176471,14.794117647058824,0.029411764705882353,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
33	 e	0.020202020202020204,9.555555555555555,19.2020202020202,17.04040404040404,22.747474747474747,7.474747474747475,23.92929292929293,20.13131313131313,15.565656565656566,34.44444444444444,17.252525252525253,18.444444444444443,1.5252525252525253,0.696969696969697,1.3333333333333333,18.050505050505052,18.353535353535353,1.2626262626262625,0.494949494949495,1.404040404040404,9.565656565656566,22.747474747474747,21.707070707070706,20.2020202020202,17.525252525252526,5.040404040404041,7.96969696969697,8.707070707070708,8.717171717171718,8.555555555555555,6.808080808080808,12.373737373737374,13.282828282828282,13.282828282828282,13.222222222222221,11.323232323232324,11.525252525252526,2.9797979797979797,3.0202020202020203,9.919191919191919,12.969696969696969,14.696969696969697,14.717171717171718,14.666666666666666,13.727272727272727,17.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0
34	 n	14.72972972972973,19.783783783783782,20.594594594594593,27.864864864864863,13.635135135135135,24.77027027027027,30.39189189189189,9.472972972972974,25.58108108108108,26.64864864864865,18.08108108108108,24.364864864864863,0.013513513513513514,16.7972972972973,26.27027027027027,18.635135135135137,25.054054054054053,0.02702702702702703,16.554054054054053,28.027027027027028,25.527027027027028,30.93243243243243,0.0,25.2972972972973,38.63513513513514,13.95945945945946,14.14864864864865,12.391891891891891,12.486486486486486,14.054054054054054,13.121621621621621,13.54054054054054,13.45945945945946,13.932432432432432,13.45945945945946,12.067567567567568,12.702702702702704,12.45945945945946,12.95945945945946,14.986486486486486,13.972972972972974,13.986486486486486,0.05405405405405406,13.95945945945946,13.95945945945946,0.0,0.0,0.0,24.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,44.0
35	 $	2.7708333333333335,6.520833333333333,7.645833333333333,6.979166666666667,11.645833333333334,0.875,3.5416666666666665,6.020833333333333,8.520833333333334,21.729166666666668,0.4791666666666667,1.3958333333333333,2.875,6.166666666666667,26.375,0.020833333333333332,0.125,0.7916666666666666,4.229166666666667,27.9375,0.0,0.0,0.0,3.625,24.458333333333332,6.4375,4.854166666666667,2.5416666666666665,1.6875,1.125,6.604166666666667,11.458333333333334,12.083333333333334,12.041666666666666,11.375,1.875,3.1666666666666665,3.7083333333333335,3.8125,3.5625,0.10416666666666667,0.2916666666666667,1.3333333333333333,9.395833333333334,14.979166666666666,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,2.0,5.0,3.0,3.0
36	 g	0.0,0.0,11.661971830985916,17.971830985915492,17.0,0.0,2.3380281690140845,15.32394366197183,4.112676056338028,13.154929577464788,0.0,2.028169014084507,20.183098591549296,20.929577464788732,3.4225352112676055,11.352112676056338,8.19718309859155,20.183098591549296,9.901408450704226,0.08450704225352113,14.098591549295774,14.845070422535212,10.690140845070422,23.366197183098592,0.8169014084507042,2.4788732394366195,4.070422535211268,4.112676056338028,12.309859154929578,12.309859154929578,0.0,4.887323943661972,14.04225352112676,15.0,13.859154929577464,11.183098591549296,10.225352112676056,7.169014084507042,4.845070422535211,5.802816901408451,11.915492957746478,12.971830985915492,13.0,12.985915492957746,2.6056338028169015,0.0,0.0,0.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0
37	 m	26.265625,30.0703125,37.5078125,28.875,39.3984375,40.9296875,12.1640625,42.28125,15.53125,44.875,34.265625,4.390625,37.09375,5.7734375,38.8828125,34.8828125,4.4140625,37.0234375,7.15625,40.28125,42.09375,11.53125,45.6875,16.1796875,55.640625,22.9609375,23.0859375,21.0546875,21.2734375,22.90625,13.3203125,13.421875,13.5859375,13.390625,13.5859375,20.6953125,21.03125,21.0625,21.21875,23.1328125,14.40625,14.3046875,14.4140625,14.3359375,14.328125,9.0,2.0,3.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0
38	 .	0.9606299212598425,12.976377952755906,26.26771653543307,24.37007874015748,10.047244094488189,13.622047244094489,32.86614173228347,34.574803149606296,34.40157480314961,31.480314960629922,27.25984251968504,34.51968503937008,34.53543307086614,34.574803149606296,41.732283464566926,22.716535433070867,34.196850393700785,34.267716535433074,34.37007874015748,35.826771653543304,7.74015748031496,25.456692913385826,32.55905511811024,28.062992125984252,11.874015748031496,8.37007874015748,13.73228346456693,14.283464566929133,14.15748031496063,10.803149606299213,9.015748031496063,13.047244094488189,14.228346456692913,14.165354330708661,11.858267716535433,9.68503937007874,13.464566929133857,13.881889763779528,13.834645669291339,9.968503937007874,10.283464566929133,13.125984251968504,13.606299212598426,13.417322834645669,10.992125984251969,9.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0
39	 ,	3.43801652892562,10.834710743801653,14.826446280991735,15.561983471074381,15.958677685950413,13.008264462809917,20.628099173553718,20.834710743801654,20.917355371900825,31.115702479338843,9.760330578512397,18.892561983471076,20.545454545454547,20.85123966942149,29.322314049586776,3.809917355371901,16.950413223140497,20.578512396694215,20.96694214876033,26.8099173553719,1.2396694214876034,10.305785123966942,18.56198347107438,19.867768595041323,20.082644628099175,7.743801652892562,9.264462809917354,8.768595041322314,7.446280991735537,5.933884297520661,9.429752066115702,12.115702479338843,13.12396694214876,13.231404958677686,12.479338842975206,7.31404958677686,8.190082644628099,8.090909090909092,7.7272727272727275,6.859504132231405,3.9173553719008263,12.62809917355372,14.347107438016529,14.487603305785123,13.71900826446281,1.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,8.0
40	 x	16.195121951219512,21.008130081300813,13.390243902439025,10.227642276422765,38.99186991869919,9.227642276422765,27.341463414634145,20.764227642276424,20.48780487804878,16.56910569105691,0.3089430894308943,6.0894308943089435,28.26829268292683,22.48780487804878,1.08130081300813,2.178861788617886,18.70731707317073,15.991869918699187,27.943089430894307,23.666666666666668,20.528455284552845,28.943089430894307,5.91869918699187,21.853658536585368,43.73170731707317,12.991869918699187,12.398373983739837,6.5772357723577235,10.325203252032521,13.008130081300813,13.325203252032521,13.455284552845528,13.382113821138212,13.536585365853659,14.008130081300813,13.536585365853659,10.853658536585366,5.609756097560975,11.78048780487805,13.626016260162602,13.91869918699187,13.894308943089431,13.276422764227643,13.284552845528456,13.471544715447154,2.0,2.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0
41	 $	5.176470588235294,10.470588235294118,9.176470588235293,9.058823529411764,11.235294117647058,6.0588235294117645,11.0,7.647058823529412,6.0,9.176470588235293,13.058823529411764,15.941176470588236,15.294117647058824,16.176470588235293,26.764705882352942,17.0,11.588235294117647,8.470588235294118,12.0,20.41176470588235,17.11764705882353,20.88235294117647,17.058823529411764,14.941176470588236,26.647058823529413,7.0588235294117645,7.647058823529412,11.941176470588236,11.882352941176471,12.176470588235293,9.764705882352942,12.176470588235293,12.117647058823529,10.529411764705882,10.117647058823529,7.117647058823529,6.117647058823529,12.058823529411764,11.176470588235293,12.647058823529411,11.588235294117647,11.882352941176471,11.764705882352942,9.470588235294118,10.941176470588236,1.0,1.0,0.0,0.0,1.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,4.0
42	 e	0.027777777777777776,7.703703703703703,18.287037037037038,17.25,20.61111111111111,6.62962962962963,23.61111111111111,20.194444444444443,16.13888888888889,33.69444444444444,16.944444444444443,18.75,2.287037037037037,1.3333333333333333,1.6111111111111112,17.925925925925927,18.453703703703702,2.314814814814815,1.5740740740740742,2.324074074074074,9.425925925925926,22.185185185185187,21.88888888888889,20.40740740740741,15.88888888888889,5.0092592592592595,7.861111111111111,8.731481481481481,8.731481481481481,8.546296296296296,6.722222222222222,11.87037037037037,13.416666666666666,13.462962962962964,13.305555555555555,11.0,11.24074074074074,3.8333333333333335,4.351851851851852,9.50925925925926,12.74074074074074,14.481481481481481,14.50925925925926,14.351851851851851,13.231481481481481,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0
43	 .	0.034912718204488775,2.054862842892768,13.618453865336658,19.86783042394015,23.887780548628427,1.0897755610972568,21.01496259351621,24.022443890274314,24.02992518703242,40.114713216957604,11.625935162094763,24.02493765586035,24.02992518703242,24.01995012468828,36.406483790523694,17.972568578553616,24.02992518703242,24.02992518703242,23.658354114713216,17.0,9.900249376558603,23.58354114713217,22.698254364089774,15.800498753117207,3.0723192019950125,4.192019950124688,8.094763092269327,10.149625935162094,10.1571072319202,9.987531172069826,1.6982543640897756,10.947630922693266,13.885286783042394,13.960099750623442,13.952618453865338,10.331670822942643,10.605985037406484,10.561097256857856,7.728179551122195,4.359102244389027,11.356608478802993,14.012468827930174,14.039900249376558,13.386533665835412,10.399002493765586,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,8.0
44	 o	4.654545454545454,25.078787878787878,26.169696969696968,28.606060606060606,9.581818181818182,24.866666666666667,11.606060606060606,1.6666666666666667,26.084848484848486,33.2060606060606,29.812121212121212,11.012121212121212,0.1393939393939394,9.951515151515151,37.92121212121212,28.35151515151515,28.133333333333333,2.16969696969697,8.193939393939393,34.89090909090909,8.072727272727272,31.503030303030304,31.86060606060606,30.163636363636364,11.563636363636364,11.55151515151515,14.303030303030303,14.33939393939394,14.327272727272728,12.67878787878788,11.606060606060606,13.981818181818182,14.048484848484849,14.042424242424243,12.727272727272727,11.309090909090909,13.903030303030302,14.0,13.975757575757576,11.933333333333334,11.418181818181818,13.921212121212122,13.951515151515151,13.933333333333334,11.969696969696969,2.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0
45	 .	0.31976744186046513,5.9476744186046515,15.633720930232558,18.459302325581394,11.13953488372093,3.627906976744186,18.36046511627907,23.5,23.906976744186046,30.174418604651162,15.703488372093023,23.77906976744186,23.61046511627907,23.837209302325583,37.0406976744186,15.645348837209303,23.674418604651162,23.91860465116279,23.982558139534884,32.68023255813954,6.406976744186046,18.72093023255814,22.86627906976744,19.686046511627907,10.540697674418604,5.174418604651163,8.773255813953488,10.290697674418604,10.215116279069768,8.866279069767442,5.122093023255814,12.104651162790697,14.348837209302326,14.581395348837209,13.540697674418604,7.174418604651163,9.645348837209303,10.029069767441861,9.872093023255815,6.691860465116279,9.55232558139535,12.843023255813954,13.30232558139535,13.011627906976743,11.156976744186046,1.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,15.0
46	 o	0.0,7.468085106382978,21.06382978723404,24.127659574468087,26.29787234042553,7.1063829787234045,29.80851063829787,18.93617021276596,10.957446808510639,41.51063829787234,19.319148936170212,25.19148936170213,2.1914893617021276,4.8936170212765955,38.191489361702125,24.51063829787234,22.872340425531913,2.978723404255319,19.319148936170212,29.19148936170213,15.936170212765957,29.659574468085108,26.680851063829788,22.851063829787233,5.085106382978723,7.170212765957447,11.319148936170214,12.617021276595745,12.936170212765957,12.51063829787234,6.148936170212766,12.02127659574468,13.617021276595745,13.787234042553191,13.638297872340425,12.446808510638299,13.27659574468085,13.085106382978724,11.808510638297872,8.361702127659575,13.170212765957446,14.085106382978724,14.0,13.382978723404255,10.595744680851064,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,2.0,2.0
47	 a	0.0,0.0,0.2127659574468085,7.803191489361702,31.829787234042552,0.0,4.420212765957447,20.1968085106383,28.52659574468085,32.638297872340424,9.627659574468085,22.319148936170212,6.787234042553192,23.8031914893617,14.73404255319149,24.319148936170212,12.127659574468085,9.23404255319149,29.20744680851064,17.22872340425532,20.877659574468087,26.101063829787233,14.308510638297872,29.409574468085108,17.81382978723404,0.05319148936170213,7.351063829787234,13.202127659574469,14.308510638297872,14.22340425531915,2.7925531914893615,6.654255319148936,9.957446808510639,13.106382978723405,15.585106382978724,12.48936170212766,11.792553191489361,8.409574468085106,10.547872340425531,10.340425531914894,12.00531914893617,12.02127659574468,11.712765957446809,12.361702127659575,10.888297872340425,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0
48	 s	4.737704918032787,17.92622950819672,17.12295081967213,18.71311475409836,20.15573770491803,16.983606557377048,22.68032786885246,7.69672131147541,4.426229508196721,22.434426229508198,5.827868852459017,18.92622950819672,23.852459016393443,20.9672131147541,10.950819672131148,13.78688524590164,3.081967213114754,6.385245901639344,20.065573770491802,27.15573770491803,15.885245901639344,21.237704918032787,17.78688524590164,22.688524590163933,17.508196721311474,8.770491803278688,9.40983606557377,8.967213114754099,9.5,9.5,11.860655737704919,14.073770491803279,14.10655737704918,14.10655737704918,13.98360655737705,9.01639344262295,9.024590163934427,8.827868852459016,9.057377049180328,9.0,13.59016393442623,13.885245901639344,13.87704918032787,13.885245901639344,13.221311475409836,9.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0
49	 .	0.012437810945273632,4.748756218905473,18.97761194029851,21.666666666666668,19.181592039800996,0.9104477611940298,16.422885572139304,26.450248756218905,26.492537313432837,40.82089552238806,8.614427860696518,25.78855721393035,26.480099502487562,26.48258706467662,37.12686567164179,19.62686567164179,26.48258706467662,26.492537313432837,25.111940298507463,15.485074626865671,9.298507462686567,24.766169154228855,25.430348258706466,11.713930348258707,1.8109452736318408,5.629353233830845,7.902985074626866,10.597014925373134,11.32587064676617,10.639303482587065,1.9179104477611941,11.037313432835822,13.713930348258707,13.7363184079602,13.482587064676617,9.980099502487562,11.467661691542288,11.400497512437811,7.840796019900497,3.5621890547263684,11.855721393034825,14.26865671641791,14.276119402985074,11.751243781094526,8.35323383084577,5.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0
50	 y	16.52542372881356,22.220338983050848,7.88135593220339,17.694915254237287,29.508474576271187,9.40677966101695,31.322033898305083,15.254237288135593,22.338983050847457,9.169491525423728,0.03389830508474576,7.932203389830509,32.220338983050844,12.23728813559322,0.8813559322033898,0.0,0.3728813559322034,15.40677966101695,30.389830508474578,7.440677966101695,0.0,0.0,3.7288135593220337,30.28813559322034,35.067796610169495,15.830508474576272,14.779661016949152,8.135593220338983,4.186440677966102,0.423728813559322,11.084745762711865,11.338983050847459,10.813559322033898,11.915254237288135,12.23728813559322,12.389830508474576,9.423728813559322,3.3559322033898304,8.59322033898305,12.610169491525424,0.0,1.7457627118644068,12.11864406779661,15.474576271186441,15.64406779661017,1.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,7.0
51	 ,	0.5555555555555556,5.530864197530864,12.851851851851851,15.234567901234568,17.987654320987655,3.0987654320987654,15.654320987654321,18.753086419753085,18.604938271604937,23.320987654320987,8.283950617283951,18.395061728395063,18.098765432098766,16.790123456790123,10.691358024691358,12.567901234567902,18.950617283950617,18.08641975308642,11.518518518518519,2.1728395061728394,11.123456790123457,18.444444444444443,12.074074074074074,3.049382716049383,0.04938271604938271,3.6049382716049383,5.333333333333333,6.493827160493828,7.0,7.049382716049383,3.9876543209876543,10.271604938271604,12.333333333333334,12.802469135802468,12.358024691358025,8.567901234567902,8.790123456790123,6.765432098765432,4.1234567901234565,1.6049382716049383,14.530864197530864,15.012345679012345,14.135802469135802,9.777777777777779,2.9876543209876543,3.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0
52	 ft	0.9210526315789473,11.596491228070175,11.18421052631579,17.07017543859649,5.807017543859649,10.236842105263158,11.508771929824562,0.17543859649122806,10.614035087719298,7.359649122807017,15.894736842105264,11.18421052631579,4.37719298245614,20.69298245614035,17.04385964912281,12.587719298245615,12.333333333333334,0.03508771929824561,17.210526315789473,7.333333333333333,12.982456140350877,17.04385964912281,0.0,15.131578947368421,19.54385964912281,6.535087719298246,7.9298245614035086,8.842105263157896,8.157894736842104,8.368421052631579,10.543859649122806,14.228070175438596,14.74561403508772,14.736842105263158,12.24561403508772,6.7894736842105265,7.2368421052631575,9.728070175438596,6.614035087719298,9.824561403508772,13.166666666666666,13.192982456140351,0.07017543859649122,12.903508771929825,13.175438596491228,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0
